1,2,3,4,5,6,7,8,9,10
1763,4956001,-3.004E+16,34712986,500002,7875022,9999979,5506802,-100007,-84
1764,4956003,-3.004E+16,3.4713E+16,499996,787498,9999999,5506804,-1.00002E+16,-81
1765,4956007,-3007,34713001,4.99992E+16,7874988,1E+16,5.50681E+16,-1.00012E+16,-75
1766,4955989,-3003,34712978,50001,7875005,100.0,5506791,-100004,-66
1767,4.95601E+16,-3003,34712979,500007,7875013,10000007,5.51579E+16,-99979,-85
1768,4956001,-2986,34712975,500001,7875007,1000001,5.51581E+16,-1.00002E+16,-7.6E+15
1769,5088004,-2999,3471299,500004,7.87501E+15,1E+16,5515789,-9.9996E+15,-88
1770,5088006,-3.012E+16,34712981,499996,7.875E+15,1E+16,5.51583E+16,-1.00002E+16,-8.7E+15
1771,5087996,-2997,34712982,500016,7874988,1E+16,5515792,-100003,-79
1772,5.08799E+16,-3005,34713003,499978,7.875E+15,10000013,5515789,-9.9999E+15,-66
1773,5.08799E+16,-2.996E+16,3.4713E+16,499998,7.87501E+15,1000001,5515801,-9.9981E+15,-82
1774,5087993,-3,3471299,-499995,787502,9.99999E+15,5.5158E+16,-100007,-5.1E+15
1775,5087989,-2.991E+16,34712998,-500024,7875001,1E+16,5515806,-99997,-95
1776,5087979,-3.001E+16,34712989,-500005,7874988,9999988,5515794,-100005,-82
1777,508801,-3007,34712985,-5.00008E+16,7.87499E+15,9.99999E+15,55158,-9.9996E+15,-8.9E+15
1778,5088001,-3.002E+16,34712995,-499998,787502,9999996,551579,-99997,-88
1779,5087996,-3009,34713002,-500001,7.87501E+15,1E+16,5.51581E+16,-100015,-8
1780,5088004,-2999,34713013,-499988,7.87201E+15,1E+16,551579,-100017,-7.1E+15
1781,5088008,-3003,3.4713E+16,-499984,7.872E+15,1E+16,5.51579E+16,-99998,-1
1782,5087982,-3015,3.4713E+16,-500012,7.87199E+15,9999986,5515797,-1.00008E+16,-8.3E+15
1783,5087996,-2997,34712992,-500004,7871993,9999974,5515797,-100005,-73
1784,5087983,-2997,34712994,-499998,7872004,1E+16,5515812,-100005,-99
1785,5087992,-2995,34712995,-499996,7872004,9999974,5515781,-100006,-6.8E+15
1786,5088003,-3007,3.4713E+16,-500005,787201,1E+16,5515797,-100011,-73
1787,5087984,-2.989E+16,34712998,-5.00003E+15,7872,100.0,5515797,-1.00012E+16,-93
1788,5087997,-3021,34712998,-499989,7871995,10000018,5515805,-100003,-7.1E+15
1789,5088026,-2984,3471299,-500001,7871993,9999981,5515785,-99997,-72
1790,5087982,-2.994E+16,34713,-500011,7872006,9.99999E+15,5515806,-9999,-84
1791,5088006,-3005,3.4713E+16,-500017,7871993,9999999,5515806,-100006,-8.3E+15
1792,5087984,-2.989E+16,3.4713E+16,-500011,7872006,9999999,5515798,-1.00002E+16,-82
1793,5088004,-3.004E+16,34712986,-500004,7872014,1000001,5515786,-1.0,-81
1794,5087999,-3.008E+16,3.4713E+16,-500007,787199,10000007,5.5158E+16,-100006,-7.6E+15
1795,5.08799E+16,-3003,34713,-499996,7.87201E+15,10000005,5515821,-9.9986E+15,-8
1796,5088003,-298,34713005,-500004,7871995,999999,55158,-100014,-95
1797,5087999,-2999,34712989,-500018,7871984,9999975,5515809,-99995,-78
1798,5087997,-3005,3.4713E+16,-499988,7872019,9999985,5515798,-9.9988E+15,-86
1799,5088012,-3.012E+16,34713004,-50001,7.87199E+15,10000018,5515814,-99992,-64
1800,5087997,-2995,34712994,-5.00003E+15,7872001,10000007,5515789,-100011,-67
1801,5088006,-2972,34712979,-5.00006E+16,7871998,100.0,5515805,-99985,-6.9E+15
1802,5087986,-2.989E+16,3.4713E+16,-5.00003E+15,7871992,999999,5.5158E+15,-100009,-88
1803,5087993,-2997,3.4713E+16,-500005,7872001,9999991,5515791,-99998,-8.3E+15
1804,5088016,-2.996E+16,34712978,-499998,7872001,1E+16,5.5158E+16,-9.9994E+15,-86
1805,5087999,-3003,34712985,-499998,7871983,1E+16,5.5158E+16,-9.9981E+15,-7.1E+15
1806,5087999,-2986,34712986,-4.99994E+16,787201,1E+16,5.51581E+16,-1.00002E+16,-9.4E+15
1807,4884,-299,3471299,-499981,787201,1E+16,5515786,-9.9978E+15,-73
1808,4883998,-2.993E+16,34712997,-499998,7.87202E+15,9999999,5515809,-1.0,-84
1809,488401,-3.006E+16,34713003,-50001,7871984,10000015,5.5158E+16,-99995,-6.9E+15
1810,4883984,-3.006E+16,3.4713E+16,-5.0,7.87199E+15,9.99999E+15,5.51579E+16,-9.9996E+15,-8
1811,4884,-3.002E+16,34712997,-500002,7872014,10000016,5.51579E+16,-100004,-8.7E+15
1812,4.88399E+16,-2998,3471298,-499987,7.87199E+15,10000001,5.5158E+15,-10001,-9.4E+15
1813,4883992,-3.001E+16,34712985,-50001,7871983,9.99999E+15,551581,-9.9999E+15,-74
1814,488399,-301,34713,-499993,7.87202E+15,100.0,5515809,-9.9993E+15,-78
1815,4884017,-3.014E+16,34712986,-500013,7872009,9999985,5515786,-9.9983E+15,-75
1816,4883999,-2978,34712984,-499989,7872005,100.0,5.51579E+15,-100015,-91
1817,4884005,-2.996E+16,34713001,-500001,7.87201E+15,9999986,5.5158E+16,-99984,-98
1818,4883995,-3.008E+16,34712989,-499993,7871992,1E+16,5.51579E+16,-99998,-7.7E+15
1819,5087981,-3.012E+16,34712989,-500004,7872,9.99999E+15,5515806,-1.00008E+16,-88
1820,5087985,-299,3.4713E+16,-500007,7871998,9999991,5515811,-9999,-73
1821,5087997,-2.989E+16,34712994,-500004,7871998,10000004,5515778,-99998,-9.6E+15
1822,5088,-2.996E+16,34712966,-49999,7872001,9.99999E+15,5.51578E+15,-99992,-85
1823,5087997,-3.002E+16,34713,-500009,787199,9999982,5515798,-99997,-7.1E+15
1824,5088004,-2.994E+16,34712998,-5.00008E+16,7871988,10000012,5515778,-100024,-64
1825,5087997,-3.002E+16,3471301,-499996,7871989,1E+16,5.51578E+16,-100001,-73
1826,5088006,-2995,34712981,-4.99994E+16,7872006,1E+16,5515801,-100009,-62
1827,5087992,-3.019E+16,34712993,-500015,7.872E+15,1E+16,5515806,-100011,-9.2E+15
1828,5088015,-3.008E+16,34712989,-50001,7.872E+15,9999999,5.51579E+16,-9.9988E+15,-8.9E+15
1829,5.08799E+16,-3,3471299,-4.99994E+16,7871992,9.99999E+15,5.5158E+16,-99992,-74
1830,5088017,-2995,3.4713E+16,-49997,7872005,1E+16,5.51581E+16,-100019,-67
1831,5087993,-2999,34712994,-499995,7.87201E+15,9999995,5.51579E+16,-99987,-8.7E+15
1832,5087999,-2985,3.4713E+16,-499998,7871972,100.0,5515795,-1.00012E+16,-7.6E+15
1833,5088,-3.002E+16,3.4713E+16,-50001,7.87199E+15,9.99999E+15,5515801,-100009,-99
1834,5.08801E+16,-2988,3471299,-5.00003E+15,7872017,10000004,551579,-9.9993E+15,-79
1835,5088004,-3005,34712969,-499996,7871984,9999982,5530205,-1.00002E+16,-73
1836,5.08801E+16,-2.994E+16,34712993,-499981,7872,1E+16,5.53019E+16,-99992,-91
1837,5087995,-3003,3471298,-500002,7.872E+15,1E+16,5.5302E+16,-9.9991E+15,-8.7E+15
1838,5088002,-3011,3.4713E+16,-499993,7871992,9999995,5530203,-100015,-74
1839,5088012,-2.981E+16,3471299,-50002,7871999,9999991,5530214,-100014,-93
1840,5.08799E+16,-2986,3.4713E+16,-4.99994E+16,7872012,9.99999E+15,5.53018E+15,-1.00002E+16,-7
1841,5087999,-3017,3471299,-500009,7.872E+15,1E+16,5530202,-1.00018E+16,-86
1842,508802,-2995,34712973,-499985,7871996,9999991,5530205,-9.9993E+15,-8.3E+15
1843,5087982,-2.994E+16,34712982,-5.00003E+15,7871996,10000001,5.53019E+16,-100006,-73
1844,508801,-3.024E+16,34713009,-500004,7.87201E+15,1000001,5.53019E+16,-100007,-84
1845,5088007,-301,34712993,-5.00008E+16,7872018,10000038,5530189,-9.9993E+15,-9.4E+15
1846,5.08799E+16,-3005,34712998,-499988,7872009,10000016,5530195,-1.0,-5.2E+15
1847,5088003,-3007,34713003,-500002,7872005,1E+16,5530199,-10001,-82
1848,5087978,-3003,3.4713E+16,-499996,7871999,1E+16,5.53021E+16,-100016,-8.3E+15
1849,5088019,-2992,34712989,-500014,7.87201E+15,9999991,5.5302E+16,-100009,-93
1850,5087984,-2.979E+16,34713001,-500016,7872023,10000018,5530183,-1.00002E+16,-9.4E+15
1851,5087997,-3.008E+16,34712991,-5.00003E+15,7.87201E+15,9999983,5.5302E+16,-100013,-105
1852,5088005,-2999,3471298,-49999,7871993,9999991,5.53019E+16,-9.9986E+15,-93
1853,5.08799E+16,-2.989E+16,34712996,-50001,7871991,9999999,5530211,-9.9993E+15,-8.3E+15
1854,5087988,-2.979E+16,34713005,-499996,7871993,10000015,5.53019E+16,-9.9991E+15,-72
1855,4967989,-301,34712977,-500002,7871996,10000009,5530202,-100007,-88
1856,4968002,-2995,3.4713E+16,-4.99992E+16,7872006,1E+16,5.53019E+16,-9.9994E+15,-75
1857,4.968E+16,-2985,34712972,-499982,7871978,10000009,5.5302E+16,-1.0,-6.8E+15
1858,4967992,-2.991E+16,34712977,-5.00008E+16,7.872E+15,9999995,5530203,-100003,-64
1859,4967992,-2.994E+16,34713004,-500009,7.87201E+15,9.99999E+15,5530189,-9.9994E+15,-9
1860,4968003,-3009,3.4713E+16,-500022,7871991,9999985,5530194,-99984,-7.6E+15
1861,4967989,-2.979E+16,34712997,-49998,7871999,1E+16,5.53018E+16,-99992,-8.9E+15
1862,5176007,-3.004E+16,34712991,-499999,7.872E+15,9.99999E+15,5530196,-99995,-99
1863,5175999,-2.991E+16,3.474E+16,-500011,7872,1000001,5.53018E+15,-99992,-7.6E+15
1864,5.176E+16,-2.989E+16,34739986,-4.99994E+16,7871986,10000028,5530195,-100004,-81
1865,5175992,-3009,34739994,-4.99992E+16,7871998,9999996,5.5302E+16,-100016,-8.7E+15
1866,517601,-2.981E+16,34739999,-499996,7872,10000005,5530199,-9.9999E+15,-62
1867,517601,-3.018E+16,34739986,-4.99992E+16,7871992,1E+16,5530203,-100011,-6
1868,4967992,-3.006E+16,34739988,-500009,7872004,10000007,5530205,-1.00028E+16,-63
1869,4.968E+16,-2998,34739997,-500004,7871995,10000007,5530194,-9.9973E+15,-84
1870,4968016,-2975,3473999,-5.00006E+16,7872,9999984,5530199,-99984,-8.9E+15
1871,4.968E+16,-3.002E+16,3.474E+16,-499986,7872018,10000009,5.53021E+16,-1.00008E+16,-91
1872,4967989,-3.001E+16,34739976,-500007,7.872E+15,9999996,5530197,-99998,-81
1873,4967977,-3005,3.474E+16,-500005,7872,1E+16,5530191,-9.9996E+15,-75
1874,4968013,-2985,34739979,-500007,7871988,9999999,5530215,-1.00012E+16,-85
1875,5168003,-3003,34739981,-50001,7872021,10000025,5530183,-100009,-73
1876,5167995,-3009,34739986,-4.99997E+15,7871981,9999987,5.53019E+16,-100004,-78
1877,5167987,-3.002E+16,34739983,-499995,7872018,10000007,5.5302E+15,-9999,-59
1878,516802,-3.001E+16,34739996,-499998,7871978,9999985,5530199,-100005,-86
1879,5.16802E+16,-3013,34739981,-499999,7872005,9999996,5530191,-9.9996E+15,-6.9E+15
1880,4968025,-3.008E+16,3473999,-499996,7872005,9999999,5.5302E+16,-1.00008E+16,-7
1881,4.968E+16,-3013,34739984,-499996,7.87202E+15,1E+16,5.5302E+16,-9.9996E+15,-81
1882,4.96798E+16,-2995,3.474E+16,-500004,7871993,9999974,5.53021E+16,-10001,-85
1883,4.968E+16,-3007,34739992,-499998,7871981,1E+16,5530194,-1.0,-88
1884,4967993,-2999,34739994,-500017,7872001,1E+16,5.5302E+16,-99998,-84
1885,4967993,-2999,347.4,-50001,7.872E+15,1E+16,5.53022E+15,-1.00018E+16,-81
1886,4.968E+16,-2988,34739983,-499982,7871986,9999996,5530195,-1.00012E+16,-7.1E+15
1887,4967994,-299,34739995,-49999,7.87202E+15,10000004,5530203,-100013,-9.2E+15
1888,4968,-3013,3473999,-4.99992E+16,7872005,10000005,5530189,-100023,-85
1889,496799,-2.989E+16,3473998,-499998,7871993,1E+16,5530194,-99995,-9.2E+15
1890,4968003,-3.012E+16,34739992,-50001,7871999,10000009,5530197,-1.00008E+16,-82
1891,4.968E+16,-2.991E+16,3.474E+16,-499979,7.87199E+15,1E+16,5.5302E+15,-100013,-6
1892,4968013,-2.991E+16,3.474E+16,-500031,7.87201E+15,1E+16,553021,-100006,-81
1893,4.968E+16,-3.004E+16,3.474E+16,-4.99997E+15,7872006,9999985,5.53019E+16,-100013,-78
1894,4968016,-3,3.474E+16,-5.00003E+15,7871995,100.0,5530209,-100001,-7
1895,4968002,-2995,3.474E+16,-4.99997E+15,7.872E+15,10000005,5530199,-9.9999E+15,-91
1896,4968008,-2998,3473999,-499991,7872012,9999993,5530194,-9.9999E+15,-8.9E+15
1897,5176,-2.994E+16,34739984,-4.99971E+15,7871989,1E+16,5530202,-9.9999E+15,-8.7E+15
1898,5176013,-299,34739983,-500005,7.87201E+15,999999,5530206,-100001,-72
1899,5.176E+16,3199,3.474E+16,-499985,7.87201E+15,1E+16,5530206,-99992,-74
1900,4967993,31994,34739992,-499999,7871991,1E+16,5530222,-100006,-7.1E+15
1901,4.968E+16,3.2002E+16,34739996,-5.00003E+15,7872,9999999,5530203,-9999,-9.4E+15
1902,4968006,32006,34739983,-499991,7871998,10000014,5530185,-99974,-7
1903,4967993,32001,34739984,-499991,7871995,100.0,5.5302E+15,-9999,-78
1904,5171989,3.1991E+16,34739992,-499996,7872009,1E+16,5.53022E+15,-100016,-81
1905,5172002,32004,34739997,-499998,7.872E+15,10000004,5530205,-100011,-86
1906,5.172E+16,-2.007E+16,34739997,-500002,7871995,1000001,5530203,-100007,-79
1907,5172009,-1.997E+16,34740006,-500009,7871992,9999999,5530202,-9.9999E+15,-85
1908,5.172E+16,-2012,34739984,-500013,7871984,10000009,5530197,-100004,-61
1909,5172002,-1.988E+16,3473998,-500014,7872006,1000001,5530197,-9.9994E+15,-73
1910,5.17202E+16,-1996,3.474E+16,-5.00006E+16,7872005,1E+16,5.53019E+16,-9.9994E+15,-61
1911,5172013,-1998,34739983,-4.99997E+15,7872001,1E+16,5530206,-100003,-82
1912,5171999,-199,347.4,-499987,7872001,9999996,5530206,-1.00012E+16,-82
1913,517199,-2008,34739996,-5.00003E+15,787201,1E+16,5530199,-100005,-9
1914,5172003,-1985,34739992,-499993,7871999,9999993,5530199,-99995,-63
1915,5172002,-1.979E+16,347.4,-500004,7.87201E+15,9.99999E+15,5530183,-1.00002E+16,-6.8E+15
1916,5.172E+16,-2.013E+16,34739999,-500009,7871996,10000001,5530191,-9.9996E+15,-79
1917,5.172E+16,-1985,3.474E+16,-500011,7871989,100.0,5530197,-100016,-66
1918,5171987,-1994,3.474E+16,-500013,7872,9999999,5530202,-1.00002E+16,-74
1919,5171993,-201,3473999,-500022,7871978,100.0,5.53022E+15,-99987,-82
1920,5.172E+16,-1989,34740001,-499996,7871999,9.99999E+15,5.5302E+16,-1.00002E+16,-7.6E+15
1921,5171991,-1989,347.4,-500015,7.872E+15,1E+16,5.5302E+16,-9.9996E+15,-72
1922,5172002,-201,34739985,-499986,7871984,1E+16,5530203,-100004,-7.1E+15
1923,5172003,-1992,3.474E+16,-5.0,7.87201E+15,10000007,5530191,-99997,-86
1924,5171997,-1991,3.474E+16,-5.0,7872005,10000004,5530194,-100009,-7.7E+15
1925,5171992,-2005,3.474E+16,-5.00006E+16,7872006,10000001,5.5302E+16,-100007,-74
1926,5172011,-1.982E+16,34739993,-499998,7.872E+15,10000007,5.53019E+16,-9.9988E+15,-8.9E+15
1927,5172011,-199,3.474E+16,-499996,7.872E+15,10000013,5530202,-99987,-73
1928,5172025,-2012,34739985,-500013,7.87199E+15,9.99999E+15,5530206,-99995,-86
1929,5171989,-1996,34739993,-500002,7871995,1E+16,5.5302E+15,-99989,-78
1930,4960005,-2.006E+16,34740004,-499984,7872006,9999993,5530205,-99984,-8.9E+15
1931,4.96E+16,-2.007E+16,34739993,-499989,7872015,10000005,5530206,-9.9999E+15,-75
1932,4959986,-2019,34739996,-499978,7872006,9999986,5530197,-99989,-73
1933,4959993,-1993,34740001,-499983,787199,1E+16,5.53018E+16,-1.00008E+16,-7.6E+15
1934,5.16399E+16,-2.003E+16,34739979,-499996,7871988,10000005,5530203,-99997,-81
1935,5163989,-2.013E+16,3473999,-5.00003E+15,7872004,1E+16,5530196,-99992,-6.8E+15
1936,5.164E+16,-199,3.474E+16,-500005,7872004,10000005,5.53019E+16,-9999,-7
1937,5163991,-2009,34739979,-5.00003E+15,7871982,1E+16,5.53021E+15,-9.9996E+15,-78
1938,5163995,-1.997E+16,34739994,-500007,7871989,9999995,5530199,-99997,-8.3E+15
1939,5164009,-2012,3.474E+16,-500014,7.87201E+15,1E+16,5530206,-9.9999E+15,-79
1940,5164007,-1999,34739994,-499998,7.872E+15,10000004,5530202,-99998,-64
1941,5.16399E+16,-1989,3473999,-499983,7871993,1E+16,5530195,-99998,-7.1E+15
1942,5164009,-1992,34739984,-499993,7.87199E+15,9.99999E+15,5.53018E+15,-1.00012E+16,-78
1943,516398,-2002,3.474E+16,-500002,7872015,1E+16,5530199,-100013,-8
1944,5163986,-2015,3.474E+16,-499991,7872,9.99999E+15,5530206,-100017,-93
1945,5163991,-198,3.474E+16,-499998,7872001,1E+16,5530205,-1.00018E+16,-9
1946,5164004,-2002,34703976,-500004,7.87201E+15,9.99999E+15,5.53018E+16,-1.00008E+16,-7.1E+15
1947,516401,-2014,34703988,-500015,7.872E+15,9999996,5.53019E+16,-10001,-85
1948,5.164E+16,-1.997E+16,34703996,-5.00006E+16,7871992,9.99999E+15,553019,-9.9981E+15,-8.3E+15
1949,5164011,-1998,34703969,-499996,7872005,10000004,5530185,-100004,-75
1950,5164004,-2016,34704,-5.0,7871995,10000005,5530196,-100009,-7.6E+15
1951,5164002,-1993,34703995,-500015,787201,10000014,5530209,-99997,-8.3E+15
1952,5163991,-199,34703989,-4.99997E+15,787198,10000007,5540985,-100004,-67
1953,5164007,-1994,3.4704E+16,-500014,7871992,10000005,5540985,-100011,-7.7E+15
1954,5163993,-2.004E+16,34703985,-500005,7872012,10000009,5.54101E+16,-9.9994E+15,-86
1955,5163997,-1985,34704003,-4.99992E+16,787199,1E+16,5.54102E+16,-100013,-74
1956,516402,-1.982E+16,34704013,-499977,7871991,10000005,5541,-10001,-84
1957,5163995,-2.004E+16,34703991,-499987,7871998,1E+16,5541026,-1.00018E+16,-84
1958,5164005,-1998,34703983,-500001,7872005,10000001,5.54101E+15,-100005,-78
1959,516399,-2009,34703995,-4.99992E+16,7871986,1E+16,5540988,-100005,-93
1960,5164005,-2002,34704013,-499984,7871991,10000005,5.541E+16,-99998,-86
1961,5.164E+16,-1992,34703983,-499987,7872018,10000007,5.54099E+15,-9.9991E+15,-81
1962,5164011,-2001,34704001,-499991,7871991,100.0,5540996,-1.0,-78
1963,5163989,-2008,34703988,-500014,7.87201E+15,9999986,5540981,-9.9991E+15,-8.7E+15
1964,5.36E+16,-1995,34703995,-499998,787201,1000001,5540994,-1.00002E+16,-88
1965,5.36002E+16,-2011,3.4704E+16,-499999,7871989,9999987,5541013,-1.00008E+16,-78
1966,5360004,-2.004E+16,34703978,-499993,7.87201E+15,1E+16,5540987,-99987,-6.8E+15
1967,536001,-2002,34703994,-4.99994E+16,7872,1E+16,5.54101E+15,-100017,-6.9E+15
1968,536001,-1987,34703994,-499979,7.872E+15,1E+16,5.541E+16,-99995,-7
1969,535999,-2.004E+16,3.4704E+16,-5.00008E+16,7872022,9.99999E+15,5541013,-100004,-6.9E+15
1970,53.6,-1996,34703996,-499989,7872022,1E+16,5541001,-100005,-6.9E+15
1971,5359984,-1992,3.4704E+16,-500019,7.87201E+15,10000014,5540999,-100003,-84
1972,5359989,-198,34703999,-500007,7872001,10000015,5.54099E+15,-1.0,-86
1973,5359998,-1993,3.4704E+16,-4.99994E+16,7872001,9999995,5.54101E+16,-100006,-7.6E+15
1974,5.36E+16,-1984,34704007,-500011,7.872E+15,9999995,5.54099E+16,-100003,-56
1975,5359981,-2021,34703982,-500004,7871996,9999976,5541005,-9.9991E+15,-81
1976,5.36E+16,-2,34703965,-5.0,7871995,999999,554099,-100003,-7.7E+15
1977,5360018,-201,3.4704E+16,-499983,7871989,9999981,5540987,-100001,-86
1978,5.36E+16,-1999,34703994,-500001,7.872E+15,10000004,5.54099E+15,-1.00008E+16,-6.9E+15
1979,5359992,-1.997E+16,34703991,-500001,787201,9999984,5541013,-9.9993E+15,-9
1980,5.35999E+15,-201,3.4704E+16,-5.0,7871996,100.0,554102,-100019,-67
1981,5435999,-1.997E+16,34703994,-500024,7.87201E+15,9.99999E+15,5.54102E+16,-100001,-88
1982,5.436E+15,-2005,34703995,-5.00008E+16,787201,10000005,5540999,-99997,-63
1983,5435983,-201,34703974,-5.0,7872005,9999996,5.541E+16,-9.9981E+15,-7.1E+15
1984,5.436E+16,-1.997E+16,3.4704E+16,-500004,7.87202E+15,9999987,5540994,-9.9986E+15,-84
1985,5436002,-2001,34703991,-499983,7872006,10000015,5.541E+16,-100022,-9.2E+15
1986,5232002,-2.007E+16,3.4704E+16,-499995,7872001,10000013,554099,-100021,-8.3E+15
1987,5.232E+16,-2.007E+16,34703981,-4.99994E+16,7872001,1E+16,5540973,-100017,-73
1988,5231989,-2,3470397,-499977,7871999,1E+16,5.54099E+15,-9999,-8.9E+15
1989,5232023,-2017,34703981,-499995,787201,10000007,5540971,-9.9996E+15,-7.1E+15
1990,5232,-1992,34703991,-4.99994E+16,7872004,9.99999E+15,5541005,-100005,-64
1991,523199,-1994,34704007,-500004,787201,10000013,5541005,-99992,-8
1992,5.232E+16,-1995,34703978,-499978,7.872E+15,9.99999E+15,5.54099E+16,-100004,-61
1993,5231998,-2019,34703979,-499983,7.872E+15,999999,5.541E+16,-100011,-8.9E+15
1994,523199,-2005,3.4704E+16,-4.99997E+15,7872004,9999995,5.541E+16,-100021,-86
1995,523199,-1992,3.4704E+16,-500004,7872019,10000007,5.54101E+15,-100004,-82
1996,5231998,-1999,3.4704E+16,-499989,7.872E+15,1E+16,5.54101E+15,-1.00008E+16,-84
1997,5231998,-1985,34703979,-4.99997E+15,7872009,9999993,5541001,-9.9994E+15,-9
1998,5231992,-2008,34703994,-499998,7871996,10000021,5541005,-9.9994E+15,-78
1999,5231998,-2.006E+16,34704002,-499996,7.872E+15,10000001,554098,-100013,-66
